,Unnamed: 0,id,City,Address,lat,lon,Zipcode,average_rate_per_night,bedrooms_count,city,date_of_listing,description,latitude,longitude,title,url
2689,2811,14739,Sugarland,"Grand Parkway, Sandy Point, Fort Bend County, Texas, 77511, USA",29.51821978,-95.69983268,77511,$700 ,4,Sugarland,1/1/2017,"My place is close to Smart Financial Stadium, NRG Stadium, First Colony Mall, Sugarland Town Center, great views, restaurants and dining, family-friendly activities, nightlife. You’ll love my place because of The open space,Private Gated Community, 24/7 Armed Security, the ambiance, the outdoors space, the upscale neighborhood . My place is good for couples, solo adventurers, business travelers, big groups, and furry friends (pets).",29.51821978,-95.69983268,"Gated with 24/7 Security3000 Sq Fr 4 Beds/3 Bath,",https://www.airbnb.com/rooms/17010667?location=Beasley%2C%20TX
2690,2812,14740,Rockport,"Copano Ridge Road, Copano Village, Aransas County, Texas, 78382, USA",28.07339546,-97.10670069,78382,$650 ,5,Rockport,4/1/2017,Upscale bayfront home overlooking Copano Bay with great views and great fishing!,28.07339546,-97.10670069,Casa Copano,https://www.airbnb.com/rooms/18699946?location=Bayside%2C%20TX
2691,2813,14741,McKinney,"525, West Lamar Street, McKinney, Collin County, Texas, 75069, USA",33.20053336,-96.61970746,75069,$92 ,1,McKinney,4/1/2012,"Behind our main home in historic McKinney, we have refurbished a 1920’s arts &amp; craft style guest house. This 570 sq. ft. house has been completely redone inside to now include a living area, full kitchen, bedroom, and full bath. We welcome guests for an overnight stay, or an extended stay over weeks or months. Amenities in the guest house include:\nFully furnished rooms with all sheets, towels, kitchen utensils/dishes, and modern appliances\nHeating and air conditioning\nA spacious, fully equipped IKEA kitchen that we installed in 2011. New Whirlpool appliances include range/oven, microwave, toaster/oven, dishwasher, refrigerator, disposal, and washer/dryer.\nIncluded local TV and Roku (Netflix/Amazon Prime/streaming), secured wi-fi internet access, DVD/CD player, and sound system\nA full bathroom\nIron, ironing board &amp; hair dryer\nOnsite parking by the guest house, or on the street\n\nBasically, you can walk into our guest house with your suitcase(s), unpack them, and you’re home. We invite our guests to enjoy the flagstone patio and grill between the guest house and our main home. Guests also enjoy relaxing on the spacious front porch of our main home.\n\nWe live in the heart of McKinney’s Historic District. In addition to seeing the many older, picturesque homes in this area, we are a short 10 minute walk from McKinney’s Historic Downtown Square. Many of our guests enjoy the variety of restaurants, entertainment, and unique stores on the Square.\n\nMcKinney is 30 miles north of Dallas. Access to North Dallas is about a 25-30 minute drive on US75 or new tollways. We are long-time Dallas and McKinney residents, so we can assist guests with directions and suggestions for attractions, entertainment, restaurants, and shopping in the Dallas-Ft. Worth area. We will respect your privacy.\n\nCome enjoy McKinney and stay with us in our quiet, relaxed neighborhood.",33.20053336,-96.61970746,1920's Bungalow Guest House,https://www.airbnb.com/rooms/454935?location=Allen%2C%20TX
2692,2814,14742,Corpus Christi,"15754, Cuttysark Street, Mustang-Padre Island, Corpus Christi, Nueces County, Texas, 78418, USA",27.59063136,-97.22672034,78418,$160 ,2,Corpus Christi,4/1/2012,"SAVE$ 59% DISCOUNT, with 30 Days or Longer. Near the Beach, Bob Hall Pier and Schlitterbahn. You’ll love my place because of the comfy bed, the coziness, the views, the kitchen and is spacious and very clean.. My place is good for couples and business travelers. The complex features a gorgeous over-sized beautifully landscaped pool. This fully furnished 2 bedroom 2 1/2 bath town home includes a garage and washer/dryer. No smoking on premises. No Smoking and Pet Policies are Strictly Enforced.",27.59063136,-97.22672034,Great Place for Winter Texans and Professionals.,https://www.airbnb.com/rooms/14569712?location=Baffin%20Bay%2C%20TX
2693,2815,14743,Houston,"Nassau Bay, Harris County, Texas, 77058, USA",29.54706887,-95.09048261,77058,$30 ,1,Houston,7/1/2016,"My place is close to NASA SPACE CENTER, Gulf Of Mexico, Lakes, Water Sports, Restaurants, Nature Center, Large Shopping Malls, Dog Races, Private Beaches, Restaurants On The Water, Boat Cruises on the Lake, Fishing, Outdoor Live Music, Boardwalks. My place is good for couples, solo adventurers, and business travelers.",29.54706887,-95.09048261,Your home near the shore.,https://www.airbnb.com/rooms/14186671?location=Bacliff%2C%20TX
2694,2816,14744,Fort Worth,"325, Windy Hill Lane, Fort Worth, Tarrant County, Texas, 76108, USA",32.76222424,-97.49061336,76108,$30 ,1,Fort Worth,10/1/2012,An upgraded couch surfer's paradise brought to you by IKEA. (Not sponsored or endorsed by IKEA. It's just that all the furniture is from IKEA.) \n\nIt's meant for a short term stay if you need a \,32.76222424,-97.49061336,IKEA Daybed,https://www.airbnb.com/rooms/8722842?location=Aledo%2C%20TX
2695,2817,14745,Baytown,"1908, North Main Street, Baytown, Harris County, Texas, 77520, USA",29.74584661,-94.96355953,77520,$48 ,1,Baytown,10/1/2013,"Fully furnished Studio Apartment with private entrance (above detached garage). Includes one queen sized bed and a full sized pop-up sofa bed. Fully equipped kitchen(Keurig, pans, cutlery and dishes) 42\",29.74584661,-94.96355953,Home away from home: Studio Apt.,https://www.airbnb.com/rooms/16284048?location=Beach%20City%2C%20TX
2696,2818,14746,San Antonio,"256, Sir Arthur Court, Castle Hills, Bexar County, Texas, 78213, USA",29.51649918,-98.51193269,78213,$49 ,1,San Antonio,3/1/2017,"1 upstairs bedroom with 2 twin beds. Private bathroom next to bedroom. Free WiFi. Quiet neighborhood close to airport, River Walk, downtown, the Alamo, museums, the Zoo, shopping, Fiesta Texas, Sea World and great restaurants. We warmly welcome you with morning coffee/tea. Feel free to use the well-equipped kitchen and laundry facilities. Relax on the patio. This is your home-away-from home!! Your privacy is our priority. You will be comfortable here!",29.51649918,-98.51193269,"COMFORTABLE, QUIET & PRIVATE HOME CENTRAL LOCATION",https://www.airbnb.com/rooms/17668828?location=Alamo%20Heights%2C%20TX
2697,2819,14747,Tool,"1671, TX 274, Tool, Henderson County, Texas, 75143, USA",32.26659989,-96.16936768,75143,$375 ,3,Tool,11/1/2015,"Open water view with large viewing deck above boathouse. No matter when you visit you feel the warmth of this quaint cottage. Canoe, Fireplace, movies and football with cable tv are part of the package. Everything you need to feel right at home. Don't forget about flea market and antiquing.",32.26659989,-96.16936768,Cottage on Cedar Creek Lake w/canoe,https://www.airbnb.com/rooms/9333534?location=Athens%2C%20TX
2698,2820,14748,Corpus Christi,"14449, , Mustang-Padre Island, Corpus Christi, Nueces County, Texas, 78418, USA",27.62010725,-97.22224961,78418,$118 ,Studio,Corpus Christi,6/1/2017,"This fully furnished efficiency has everything you will need for comfortable living. With a queen size bed and Futon, this property will accommodate three guests. It also features all appliances, including washer and dryer inside. Central heating and air will keep you comfortable during any season. Both cable and internet are provided. Located on the second floor, the patio offers a breathtaking view of the pool and canal.",27.62010725,-97.22224961,"MYSTIC HARBOR, UNIT 209 EFFICIENCY, WATERFRONT",https://www.airbnb.com/rooms/19246704?location=Baffin%20Bay%2C%20TX
2699,2821,14749,Bandera,"421, Highland Drive, Highland Waters, Bandera County, Texas, 78003, USA",29.74448278,-99.14303785,78003,$106 ,1,Bandera,7/1/2015,"The Diamond H Lodge was completely renovated in 2012 and is beautifully appointed in a sophisticated western motif. It offers eight rooms with King or Queen beds, coffee makers, Wi-Fi and satellite TV. Located on the Medina River, this is an ideal setting just four miles from Bandera. The common indoor and outdoor areas offer a very relaxed atmosphere. Duck into the kitchen for a complementary breakfast each morning. Covered parking for bikes and pet friendly!! $117 for one night stays.",29.74448278,-99.14303785,Diamond H Lodge - Santa Anna Suite,https://www.airbnb.com/rooms/18469723?location=Bandera%2C%20TX
2700,2822,14750,McKinney,"653, North Wood Street, McKinney, Collin County, Texas, 75069, USA",33.20360252,-96.61677853,75069,$65 ,1,McKinney,7/1/2015,"Private entrance to a 1 bedroom suite (200 sf) just steps away from one of the oldest thriving historic downtowns in Texas w/ over 100 unique shops &amp; restaurants. TV, mini-fridge, microwave &amp; beverage center. Home baked sweet treat upon arrival.",33.20360252,-96.61677853,"""Cottage on Kentucky"" Historic Downtown McKinney",https://www.airbnb.com/rooms/11753203?location=Allen%2C%20TX
2701,2823,14751,Galveston,"1195, 35th Street, Galveston, Galveston County, Texas, 77550, USA",29.2947459,-94.80533373,77550,$300 ,5,Galveston,7/1/2012,"The Sea Breeze Cottage is a beautiful Victorian home which is centrally located on Galveston Island. Decorated with eclectic style and built in 1911, it is located in a quiet community and described as a \",29.2947459,-94.80533373,"The Sea Breeze Cottage - Galveston Island, Texas",https://www.airbnb.com/rooms/12879966?location=Bayou%20Vista%2C%20TX
2702,2824,14752,Surfside Beach,"306, Gulfway Court, Surfside Beach, Brazoria County, Texas, 77541, USA",28.95685031,-95.2794395,77541,$499 ,4,Surfside Beach,5/1/2016,"My place is very close to The Beach, The water And the Beautiful sparking sand of Surfside Beach, TX. You’ll love my place because of The beautiful and spacious house with wrap around balconies that overlook the beach of the Gulf of Mexico., the light, the comfy bed, the coziness, the high ceilings, the kitchen....Etc. and just a few steps to beach.. My place is good for couples, solo adventurers, business travelers, families (with kids), big groups, and furry friends (pets). 10% TAX",28.95685031,-95.2794395,Heavenly Views..steps from the beach,https://www.airbnb.com/rooms/12953313?location=Angleton%2C%20TX
2703,2825,14754,Bolivar Peninsula,"1192, Chapman Point, Elmgrove, Galveston County, Texas, 77650, USA",29.45123328,-94.66973069,77650,$175 ,3,Bolivar Peninsula,12/1/2016,"Visit our beautiful newly decorated canal front home located on the Bolivar Peninsula. Fish off our deck or bring your boat and hook up on the back of our canal which is 5 minutes from the Intracoastal and Bait Camp. Our home has 3 bedrooms, 2 baths and sleeps 8 comfortably. Sheets furnished, please bring towels. The beach is exactly one mile, just a short golf cart ride.",29.45123328,-94.66973069,Ohana Fishing Hut,https://www.airbnb.com/rooms/18974944?location=Anahuac%2C%20TX
2704,2826,14755,Euless,"596, Trailwood Drive, Euless, Tarrant County, Texas, 76039, USA",32.86488335,-97.09101111,76039,$850 ,6,Euless,5/1/2017,"1 acre private cul-de-sac lot backing up to Bob Eden Park Georgian style home with walkout basement to pool spa decked living area main level features stunning hardwood floors in living ,kitchen,and dinning plus serene views from wall to wall windows. large deck overlooking bkyrd bdrm bath &amp;grand kitchen that is a chefs delight. owners retreat &amp;beautiful updated master bath up plus 2 more bdrms &amp;full bath with 2nd washer dryer for ease tons of storage space office,living area,craft room",32.86488335,-97.09101111,luxurious house minutes from Bob Eden Park,https://www.airbnb.com/rooms/18873698?location=Bedford%2C%20TX
2705,2827,14756,Corpus Christi,"14192, East Cabana Street, Mustang-Padre Island, Corpus Christi, Nueces County, Texas, 78418, USA",27.62130329,-97.22432813,78418,$200 ,2,Corpus Christi,4/1/2017,"Enjoy a beach vacation, relax poolside, walk to Schlitterbahn, or get in some fishing! This newly furnished condominium is spacious, clean, and family friendly. It even has a washer and dryer in the unit for your convenience. This private 3rd floor unit has all the amenities of home and is equipped with dishes, cooking utensils, linens, books, toys, and other necessities. There is an elevator for your use and it is also in walking distance to restaurants, shops, Schlitterbahn, and CVS.",27.62130329,-97.22432813,Paradise Found!! Spacious 2BR/2B Condo!,https://www.airbnb.com/rooms/18390436?location=Baffin%20Bay%2C%20TX
2706,2828,14757,Allen,"1435, Luckenbach Drive, Allen, Collin County, Texas, 75013, USA",33.12251905,-96.69800016,75013,$106 ,1,Allen,7/1/2016,"Home in a quiet white community,Convenient living business environment is near.",33.12251905,-96.69800016,"Pirvate Upstairs of Cozy,Quiet Home",https://www.airbnb.com/rooms/17038968?location=Anna%2C%20TX
2707,2829,14758,Abilene,"Sayles Boulevard, Abilene, Taylor County, Texas, 79697, USA",32.43873151,-99.74742466,79697,$295 ,2,Abilene,2/1/2014,"Monthly Rental only. $2,100/month. 2 bedroom, 1 bathroom, carriage house apartment in the Sayles Historic District. Exquisitely decorated, fully furnished corporate rental. NO PETS and no smoking. Monthly only. Available 12/15/15.",32.43873151,-99.74742466,"Cabin Fever, $2,000/month. 2br/1bth",https://www.airbnb.com/rooms/9497213?location=Abilene%2C%20TX
2708,2830,14759,Euless,"4028, Vista Mar Drive, Fort Worth, Tarrant County, Texas, 76040, USA",32.8200333,-97.0927088,76040,$40 ,1,Euless,6/1/2015,"A short 10 minutes from DFW, only 20 minutes to either Dallas or Fort Worth. Very easy access to highways and very close to Six Flags over Texas and Cowboys Stadium. Very clean, private room on second floor in a 3 story townhome. This room will share bathroom with another room which may also have a guest during your stay. Includes coffee and cookies.",32.8200333,-97.0927088,"10 min to DFW airport, Six Flags, and AT&T Stadium",https://www.airbnb.com/rooms/7038625?location=Bedford%2C%20TX
2709,2831,14760,San Antonio,"315, Lake Boulevard, Monticello Park, San Antonio, Bexar County, Texas, 78201, USA",29.45707041,-98.53279132,78201,$65 ,1,San Antonio,1/1/2016,"Please be our guest in a beautiful private apartment appointed with new queen mattress and luxurious bedding, Roku TV, desk &amp; wifi access. Brand new kitchen/bath/flooring and Mexican Colonial decor. Secluded private patio and native garden. Five minutes to the quirky shops, museums &amp; restaurants of Downtown, Southtown, and the Pearl. Woodlawn Lake, with jogging trails, exercise stations, seasonal pool, tennis courts, casting pond and relaxing sights is just a 2 minute walk out the gate.",29.45707041,-98.53279132,LUX Private Cottage Woodlawn Lake nearDT/Riverwalk,https://www.airbnb.com/rooms/11656398?location=Alamo%20Heights%2C%20TX
